"Name","ReferenceCount","FileCount","SampleRefs"
"face_locations","107","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\train_face.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"_raw_face_locations_batched","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py"
"batch_face_locations","4","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\__init__.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\examples\find_faces_in_batches.py"
"convert_cnn_detections_to_css","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py"
"_raw_face_landmarks","4","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py"
"face_landmarks","47","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"face_encodings","94","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\train_face.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"compare_faces","31","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\__init__.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\api.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"print_result","6","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_detection_cli.py"
"test_image","12","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_detection_cli.py"
"image_files_in_folder","11","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_detection_cli.py"
"process_images_in_process_pool","4","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_detection_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_detection_cli.py"
"scan_known_people","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\face_recognition\face_recognition_cli.py"
"Test_face_recognition","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_load_image_file","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_load_image_file_32bit","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_raw_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_cnn_raw_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_raw_face_locations_32bit_image","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_cnn_raw_face_locations_32bit_image","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_cnn_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_partial_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_raw_face_locations_batched","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_batched_face_locations","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_raw_face_landmarks","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_landmarks","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\examples\benchmark.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\examples\benchmark.py"
"test_face_landmarks_small_model","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_encodings","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_encodings_large_model","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_distance","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_face_distance_empty_lists","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_compare_faces","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_compare_faces_empty_lists","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_command_line_interface_options","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_command_line_interface","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_command_line_interface_big_image","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_command_line_interface_tolerance","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_command_line_interface_show_distance","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_fd_command_line_interface_options","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_fd_command_line_interface","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_fd_command_line_interface_folder","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_fd_command_line_interface_hog_model","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"test_fd_command_line_interface_cnn_model","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\tests\test_face_recognition.py"
"enhance","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"camera_worker","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"decode_qr","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"scan_worker","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"api_start","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"api_scan","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"api_reset","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"api_stop","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"api_result","1","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\QR_Dong\QR_Dong.py"
"SimpleTracker","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_center","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"stable_tracks","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"FrameGrabber","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"read_latest","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_loop","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"FireSmokeApp","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_toggle_source","4","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_pick_video","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"download_model","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_parse_rois","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_inside_any_roi","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_run_detection","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_open_capture","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_start_save_thread","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_stop_save_thread","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_enqueue_raw_frame","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_save_worker","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_notify_ui_error","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_reset_controls","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"_reset","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\app.py"
"collect_images","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"ensure_dirs","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"split_items","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"append_negative_samples","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"count_split","3","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"parse_args","4","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py"
"resolve_device","2","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\train_yolov8s_fire_smoke.py"
"API","370","1","C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1"
"Program","1","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs"
"Main","6","1","C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\test\prepare_hard_negative.py | C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Vehicles.vue | C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\UserManagement.vue | C:\DoAnTotNghiep\V-Shield-2.0\View\src\pages\Employees.vue"
"EnsureSeedAdmin","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs"
"NormalizeUsername","6","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\UsersController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\UsersController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\AuthService.cs"
"EnsureGo2RtcRunning","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs"
"WeatherForecast","3","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\WeatherForecastController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\WeatherForecastController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\WeatherForecast.cs"
"Date","55","1","C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"TemperatureC","3","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\WeatherForecastController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\WeatherForecast.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\WeatherForecast.cs"
"Summary","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\WeatherForecastController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\WeatherForecast.cs"
"API.Controllers","27","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\WeatherForecastController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\VideoController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\GuestProfilesController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\VehiclesController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\FaceIDController.cs"
"AccessLogsController","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"GetLogs","1","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"GetSummary","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\StatisticsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"GetExceptions","1","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"GetDetail","4","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\GuestProfilesController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\GuestProfilesController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\PreRegistrationController.cs"
"BuildLogProjectionQuery","4","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"MapLogItem","4","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"IsExceptionLog","3","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"GetMethod","2","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"LogId","26","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessLog.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\ApplicationDbContextModelSnapshot.cs"
"Timestamp","43","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\ThongHanhController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\ThongHanhController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\ThongHanhController.cs"
"Direction","31","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\DTOs\PreRegistrationDtos.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\DashboardController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\DashboardController.cs"
"GateId","100","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\ThongHanhController.cs"
"GateName","29","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"CameraId","64","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
"CameraName","34","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\DTOs\SetCamRequest.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\SetCamController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\SetCamController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\SetCamController.cs"
"EmployeeId","237","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"RegistrationId","60","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"ActorName","5","1","C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessLogsController.cs"
